"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","type"
"KEGG_DILATED_CARDIOMYOPATHY",0.78269782697827,1,-0.24244331031109,-0.853818696773889,3817,88,"TNNT2 ADCY1 SGCG CACNB3 CACNG6 GNAS CACNG8 CACNG2 ITGA11 CACNA1F CACNG7 ITGA2B ITGA9 ITGA4 IGF1 CACNB1 CACNA1C ADCY6 CACNG3 CACNA2D1 CACNA1D","c2.cp"
"BIOCARTA_CSK_PATHWAY",0.728260869565217,1,0.315003209133212,0.821579960783116,3684,20,"CD3E HLA-DRB1 PTPRC HLA-DRA LCK CD4 CD3D","c2.cp"
"BIOCARTA_ARAP_PATHWAY",0.99333855799373,1,0.18767029972752,0.470580957083749,5069,17,"CYTH4 ASAP2 ARFGAP3 KDELR1 KDELR3 KDELR2 ARFGEF1 CYTH1 GBF1 ARF1 CYTH3 COPA CYTH2 ARFGEF2 ARFGAP1 GPLD1 CLTB","c2.cp"
"BIOCARTA_AGR_PATHWAY",0.900180036007201,1,0.243360458289094,0.719241572310847,4499,35,"RAPSN UTRN EGFR LAMA4 ITGB1 ITGA1 DAG1 MAPK1 SP1 NRG2 PAK2 PXN PAK4","c2.cp"
"BIOCARTA_AKT_PATHWAY",0.993120194253339,1,-0.184848416018031,-0.483998921485473,4907,20,"YWHAH PIK3R1","c2.cp"
"BIOCARTA_AT1R_PATHWAY",0.706282513005202,1,-0.292192361602673,-0.851234682001585,3529,32,"MEF2C PAK1 MAPK8 MAP2K4 PTK2B","c2.cp"
"BIOCARTA_CHEMICAL_PATHWAY",0.552411319250698,1,0.348478449182244,0.930575452865998,2771,22,"TP53 BCL2 CASP7 TLN1 PRKCA PXN CASP3 PARP1","c2.cp"
"BIOCARTA_SPPA_PATHWAY",0.971897882446072,1,0.216739103703679,0.573139563640869,4910,21,"SYK ITGB1 ITGA1 MAPK1 PTGS1 TBXAS1 PRKCA F2R HRAS","c2.cp"
"BIOCARTA_ATM_PATHWAY",0.444093243777163,1,0.39018523350532,1.00767885813573,2247,19,"TP53 CDKN1A GADD45A BRCA1 RELA CHEK1 NFKB1 ABL1 NBN RBBP8","c2.cp"
"BIOCARTA_BCELLSURVIVAL_PATHWAY",0.990727954231604,1,0.197050058080972,0.485075904106481,5021,16,"CASP7 ITGB1 ITGA1 CASP3 DPF2 FOS PIK3CG","c2.cp"
"BIOCARTA_BCR_PATHWAY",0.756767595748947,1,0.279813025929419,0.821569427585753,3773,34,"NFATC2 NFATC4 NFATC1 CD79B VAV1 LYN SYK MAP3K1 BTK PRKCA NFATC3","c2.cp"
"BIOCARTA_CARM_ER_PATHWAY",0.706975814511293,1,-0.288531880822167,-0.854858333338965,3536,35,"MEF2C HDAC9 HDAC4 NCOR2 HDAC8 HDAC10 HDAC5","c2.cp"
"BIOCARTA_CASPASE_PATHWAY",0.5394,1,0.347536684069288,0.937353922049769,2696,23,"CASP4 CASP7 CASP1 PRF1 ARHGDIB BIRC3 CASP10 CASP3 LMNB1 PARP1 CASP8 DFFA LMNA CASP6 LMNB2","c2.cp"
"BIOCARTA_MCM_PATHWAY",0.745495039481677,1,-0.315447590850015,-0.804065842202681,3681,18,"CDC6 KITLG ORC2 ORC4 MCM2 ORC5 CDKN1B CDT1 MCM6 ORC6 MCM4 CCNE1","c2.cp"
"BIOCARTA_G2_PATHWAY",0.985056784219964,1,0.199816474062678,0.544645275881797,4943,24,"TP53 CDKN1A WEE1 GADD45A BRCA1 CDC25A CHEK1 EP300 MYT1","c2.cp"
"BIOCARTA_CERAMIDE_PATHWAY",0.957353527301714,1,0.229770853191462,0.613579164696726,4803,22,"TNFRSF1A BCL2 MAP3K1 MAPK1 RELA FADD NFKB1 NSMAF CASP8 RIPK1","c2.cp"
"BIOCARTA_GCR_PATHWAY",0.512451913342782,1,-0.375690053729685,-0.957621957566189,2530,18,"NPPA GNAS PIK3R1 CORIN","c2.cp"
"BIOCARTA_CXCR4_PATHWAY",0.633546581367453,1,-0.327043385492452,-0.884777239452648,3168,23,"PIK3C2G PIK3R1 PTK2B GNAI1","c2.cp"
"BIOCARTA_CELLCYCLE_PATHWAY",0.9922,1,0.185390139526447,0.500022536785853,4960,23,"CDKN2B CDKN1A CDK4 TFDP1 CDC25A CDKN2A","c2.cp"
"BIOCARTA_MTA3_PATHWAY",0.974691233043126,1,-0.221047184851953,-0.563442219912292,4813,18,"TUBA4B TUBA4A","c2.cp"
"BIOCARTA_CALCINEURIN_PATHWAY",0.457041279873593,1,0.394447965211753,1.00255181629957,2313,18,"NFATC2 CDKN1A NFATC4 NFATC1 SP1 PRKCA NFATC3 SP3","c2.cp"
"BIOCARTA_EGF_PATHWAY",0.892799678197908,1,-0.250721405111224,-0.72676718036085,4438,31,"STAT4 MAPK8 MAP2K4 PIK3R1","c2.cp"
"BIOCARTA_EPO_PATHWAY",0.989332279731332,1,0.194514072064691,0.502345299612179,5007,19,"STAT5A PTPN6 SHC1 STAT5B HRAS JUN FOS RAF1 SOS1 EPO EPOR","c2.cp"
"BIOCARTA_ERK_PATHWAY",0.961874503574265,1,0.219458601463994,0.616562616229635,4843,27,"EGFR NGFR STAT3 ITGB1 MAPK1 RPS6KA5 MYC SHC1 HRAS","c2.cp"
"BIOCARTA_EIF_PATHWAY",0.888303263734036,1,-0.277576738047597,-0.686883228498126,4381,16,"EIF4G3 EIF4A2 EEF2 EIF1AX EIF6 EIF4E EEF2K EIF2S1 EIF2S3 EIF4G2 EIF4G1 EIF2S2 EIF5 EIF3A EIF1 EIF4A1","c2.cp"
"BIOCARTA_FAS_PATHWAY",0.870153111950686,1,0.258820131201445,0.737598452540947,4375,29,"FAS PTPN13 CASP7 CFLAR MAP3K1 ARHGDIB FADD PAK2 CASP10 CASP3 LMNB1 PARP1 CASP8 DFFA JUN LMNA","c2.cp"
"BIOCARTA_FCER1_PATHWAY",0.946090047393365,1,0.223391105432012,0.67238159620237,4790,38,"NFATC2 FCER1G NFATC4 NFATC1 VAV1 LYN SYK MAP3K1 MAPK1 BTK","c2.cp"
"BIOCARTA_FMLP_PATHWAY",0.931840895462722,1,-0.235217382316285,-0.696898862081674,4661,35,"PIK3C2G PAK1","c2.cp"
"BIOCARTA_GH_PATHWAY",0.776491718219916,1,0.287945172603956,0.799831004144154,3890,26,"SLC2A4 SOCS1 STAT5A PTPN6 MAPK1 PRKCA SHC1 STAT5B HRAS","c2.cp"
"BIOCARTA_HCMV_PATHWAY",0.90987460815047,1,0.260153169375319,0.652330856884413,4643,17,"MAP3K1 MAPK1 RELA SP1 NFKB1 MAP2K3","c2.cp"
"BIOCARTA_IL10_PATHWAY",0.470611285266458,1,0.396153255589566,0.993349392193907,2401,17,"HMOX1 IL1A STAT3 STAT5A IL10RB TNF STAT5B BLVRB IL10RA JAK1","c2.cp"
"BIOCARTA_IL12_PATHWAY",0.661660079051383,1,0.330306783067858,0.861494188030723,3347,20,"CD3E CXCR3 CCR5 IL18R1 IL18 CD3D IL12B","c2.cp"
"BIOCARTA_GSK3_PATHWAY",0.669380460683082,1,0.308129976385932,0.865682288650034,3370,27,"TLR4 GJA1 MYD88 WNT1 CD14 LY96 RELA NFKB1 IRAK1","c2.cp"
"BIOCARTA_DEATH_PATHWAY",0.5119310206537,1,0.331273699522422,0.966580766094825,2552,33,"TNFSF10 MAP3K14 TNFRSF10A BCL2 CASP7 CFLAR BIRC3 RELA CHUK FADD NFKB1 CASP10 CASP3 TNFRSF10B CASP8 DFFA RIPK1 LMNA","c2.cp"
"BIOCARTA_RACCYCD_PATHWAY",0.997405707443624,1,0.168366294868284,0.467674389088473,4997,26,"CDKN1A MAPK1 CDK4 TFDP1 RELA CHUK NFKB1 RHOA HRAS CDK2 CDK6","c2.cp"
"BIOCARTA_GLEEVEC_PATHWAY",0.958216713314674,1,-0.22894775553988,-0.619391102561007,4792,23,"MAPK8 MAP2K4 PIK3R1","c2.cp"
"BIOCARTA_INSULIN_PATHWAY",0.925035360678925,1,-0.251506685737268,-0.664289477933624,4577,21,"MAPK8 PIK3R1 RASA1 IRS1","c2.cp"
"BIOCARTA_PYK2_PATHWAY",0.677192276749799,1,-0.304292006276004,-0.862731556265845,3366,28,"PAK1 MAPK8 MAP2K4 PTK2B","c2.cp"
"BIOCARTA_MAPK_PATHWAY",0.998157625383828,1,-0.173172901043131,-0.607852181524731,4875,86,"MEF2C PAK1 MAP3K9 MAPK8 MAP2K4 MAPK13 MAPK11 MAP4K2 MAPK9 MAPK10 RAPGEF2 MAP3K10","c2.cp"
"BIOCARTA_ETS_PATHWAY",0.994533306337315,1,-0.181310321916051,-0.46215422441056,4911,18,"SIN3B NCOR2 HDAC5 ETS2 E2F1","c2.cp"
"BIOCARTA_MTOR_PATHWAY",0.997600959616154,1,-0.169542661990086,-0.458677640641364,4989,23,"PIK3R1 EIF4G3 PPP2CA EIF4A2 MKNK1 PTEN TSC1 TSC2 PIK3CA EIF4E RPS6KB1 MTOR AKT1 EIF4G2 PDPK1 EIF4G1 PDK2 EIF4B EIF3A EIF4EBP1 RPS6 EIF4A1","c2.cp"
"BIOCARTA_NGF_PATHWAY",0.871836404130391,1,-0.280138707479693,-0.714064625303571,4305,18,"MAPK8 PIK3R1 NGF","c2.cp"
"BIOCARTA_VIP_PATHWAY",0.687612567540524,1,-0.309610620213731,-0.854165339373857,3435,25,"VIP VIPR2 PRKAR1B","c2.cp"
"BIOCARTA_NO2IL12_PATHWAY",0.519037285460643,1,0.389579064247735,0.959022385739533,2630,16,"CD3E CXCR3 CD2 CCR5 CD4 CD3D IL12B","c2.cp"
"BIOCARTA_RARRXR_PATHWAY",0.998980632008155,1,-0.153767560664112,-0.374331443756822,4899,15,"RARA NCOR2 ERCC3 TBP GTF2F1 GTF2B HDAC3 NCOA3 GTF2E1 GTF2A1 POLR2A NCOA1 NCOA2 RXRA KAT2B","c2.cp"
"BIOCARTA_P38MAPK_PATHWAY",0.990923759580476,1,-0.187839971906418,-0.567791171329367,4912,39,"MEF2C MAP3K9 MAP2K4","c2.cp"
"BIOCARTA_PDGF_PATHWAY",0.794117647058823,1,-0.274423588581169,-0.799469482632389,3968,32,"STAT4 MAPK8 MAP2K4 PIK3R1","c2.cp"
"BIOCARTA_CCR5_PATHWAY",0.735305642633229,1,0.322702621607359,0.809172835285652,3752,17,"CCR5 CXCL12 CCL2 CCL4","c2.cp"
"BIOCARTA_PTDINS_PATHWAY",0.425829668132747,1,-0.375075758651499,-1.01472315003582,2129,23,"PRKCE PFKP GSK3A AP2A1 PRKCZ GSK3B AP2M1","c2.cp"
"BIOCARTA_EDG1_PATHWAY",0.958690880063859,1,0.224569542792707,0.623791263064977,4803,26,"ITGB3 ITGAV SPHK1 S1PR1 MAPK1 PRKCA ASAH1 RHOA","c2.cp"
"BIOCARTA_PROTEASOME_PATHWAY",0.840755467196819,1,0.267368062358904,0.756245899486346,4228,28,"RPN2 UBE2A PSMB1 PSMA2 PSMA5 RPN1 PSMA3 PSMC3 PSMA7 PSMC2 PSMA6 PSMB5 PSMB6 PSMB2 PSMB3 UBE3A PSMB7 PSMD6 PSMA1 PSMD14 PSMC4 PSMD8 PSMB4 PSMC6 PSMD11 PSMD12 PSMA4 UBA1","c2.cp"
"BIOCARTA_PTEN_PATHWAY",0.998570845242956,1,-0.173535422343324,-0.434418896243621,4890,17,"PIK3R1 CDKN1B BCAR1 FOXO3 PTK2 MAPK3 PTEN PIK3CA GRB2 AKT1 ILK PDPK1 SOS1 PDK2 SHC1 MAPK1 ITGB1","c2.cp"
"BIOCARTA_RAS_PATHWAY",0.950219912035186,1,-0.233753513329359,-0.632392512462787,4752,23,"PIK3R1 PLD1 CDC42 MAP2K1 MAPK3 BAD RALBP1 PIK3CA RAC1 ELK1 BCL2L1 CASP9 AKT1 RAF1 PIK3CG RALGDS FOXO4 HRAS RALA RHOA NFKB1 CHUK RELA","c2.cp"
"BIOCARTA_NKCELLS_PATHWAY",0.560276679841897,1,0.354722631657917,0.925174719991982,2834,20,"KLRC4 HLA-A IL18 B2M VAV1 SYK ITGB1 PTPN6","c2.cp"
"BIOCARTA_CHREBP2_PATHWAY",0.855066612838111,1,-0.253314514106544,-0.769597826164293,4235,40,"MLXIPL YWHAH PRKAR1B YWHAG PRKACA PRKAA2 PPP2CA YWHAB PPP2R2D PKLR PRKACB FASN YWHAQ","c2.cp"
"BIOCARTA_EIF4_PATHWAY",0.998595223760787,1,-0.162599548571185,-0.444406154944935,4975,24,"PIK3R1 IRS1 EIF4G3 EIF4A2 MKNK1 MAPK3 PTEN PRKCB PIK3CA GHR EIF4E RPS6KB1 MTOR MAPK14 AKT1 EIF4G2 PDPK1 EIF4G1 PDK2 EIF4EBP1 EIF4A1 PRKCA MAPK1 PABPC1","c2.cp"
"BIOCARTA_RHO_PATHWAY",0.466003976143141,1,0.344392844945082,0.992891363715199,2343,31,"ARHGEF5 ARHGAP6 MYLK OPHN1 VCL TLN1 GSN ARHGAP5 ROCK1 ARPC1B RHOA","c2.cp"
"BIOCARTA_ATRBRCA_PATHWAY",0.679644268774704,1,0.326488597689743,0.851535735220522,3438,20,"TP53 BRCA1 BRCA2 HUS1 CHEK1 NBN","c2.cp"
"BIOCARTA_HER2_PATHWAY",0.517935432443205,1,0.357166938807587,0.953777160709907,2598,22,"EGFR IL6R STAT3 IL6ST MAPK1 ERBB4 SHC1 EP300 HRAS PIK3CG RAF1 SOS1","c2.cp"
"BIOCARTA_ERK5_PATHWAY",0.800352664576803,1,0.302470550988129,0.758441168263185,4084,17,"NTRK1 MAPK7 MAPK1","c2.cp"
"BIOCARTA_MAL_PATHWAY",0.841295546558704,1,-0.285520392290828,-0.738476724792377,4155,19,"LIMK1 MAPK8 MAP4K2","c2.cp"
"BIOCARTA_MEF2D_PATHWAY",0.505036539601027,1,0.379683038398385,0.965024422321696,2556,18,"CAPNS2 NFATC2 NFATC1 CAPN2 HDAC1 PRKCA","c2.cp"
"BIOCARTA_MITOCHONDRIA_PATHWAY",0.862655848011083,1,0.273060023592674,0.722073221192405,4358,21,"BIK BCL2 CASP7 BIRC3 CASP3 CASP8 DFFA","c2.cp"
"BIOCARTA_CDC42RAC_PATHWAY",0.482870464220555,1,-0.395362395347398,-0.978352150303051,2381,16,"PAK1 PIK3R1","c2.cp"
"BIOCARTA_MET_PATHWAY",0.783299798792757,1,-0.272792049644529,-0.81588053586497,3892,37,"MET PAK1 MAPK8 PIK3R1 PTK2B","c2.cp"
"BIOCARTA_GPCR_PATHWAY",0.867146858743497,1,-0.255961283307182,-0.74568383788549,4333,32,"ADCY1 PRKAR1B GNAS PPP3CB GNAI1 CALM3","c2.cp"
"BIOCARTA_IGF1MTOR_PATHWAY",0.729057061918252,1,-0.313491407234627,-0.8208320431684,3602,20,"PIK3R1 IGF1 GSK3B PPP2CA EIF2B5","c2.cp"
"BIOCARTA_SPRY_PATHWAY",0.595496741062611,1,0.356483799609474,0.906059892051893,3014,18,"EGFR MAPK1 PTPRB SPRY1 SHC1 HRAS SPRY2 CBL SPRY3 RAF1 SOS1","c2.cp"
"BIOCARTA_STATHMIN_PATHWAY",0.564081797934805,1,-0.362147285218069,-0.923101872820237,2785,18,"CAMK2A PRKAR1B CDK1 CAMK2G MAPK13 CAMK2D CD3G","c2.cp"
"BIOCARTA_TGFB_PATHWAY",0.66910312129593,1,0.332019681108523,0.857462518846098,3386,19,"TGFBR2 TGFB2 TGFBR1 TGFB1 TGFB3 EP300 SMAD4 SMAD3 CREBBP SMAD2","c2.cp"
"BIOCARTA_PAR1_PATHWAY",0.91425702811245,1,-0.239734078248227,-0.714616123038235,4552,36,"ADCY1 F2RL3 PIK3R1 ARHGEF3 PTK2B ARHGEF16 GNAI1 ARHGEF11","c2.cp"
"BIOCARTA_STRESS_PATHWAY",0.778021978021978,1,0.290155985353101,0.796656539278579,3893,25,"TNFRSF1A MAP3K14 TANK MAP3K1 LTA RELA CRADD CHUK TNF NFKB1 MAP2K3 JUN RIPK1","c2.cp"
"BIOCARTA_TNFR1_PATHWAY",0.85863663784436,1,-0.261303394323909,-0.747254895055227,4269,29,"PAK1 MAPK8 MAP2K4 MADD","c2.cp"
"BIOCARTA_TPO_PATHWAY",0.967489464178206,1,-0.219922606202666,-0.601077682360282,4820,24,"THPO PIK3R1 MPL RASA1","c2.cp"
"BIOCARTA_TFF_PATHWAY",0.972924901185771,1,0.220860563965472,0.576040523461951,4922,20,"EGFR ITGB1 MAPK1 RHOA SHC1 HRAS CTNNB1 PIK3CG SOS1","c2.cp"
"BIOCARTA_ARF_PATHWAY",0.997648902821317,1,0.176729262734404,0.443146442047619,5091,17,"TP53 CDKN2A ABL1 MYC POLR1B PIK3CG POLR1A","c2.cp"
"BIOCARTA_VEGF_PATHWAY",0.608272022270829,1,0.315079660299148,0.89792965015884,3058,29,"KDR HIF1A FLT4 NOS3 PRKCA PXN FLT1 SHC1 EIF1 HRAS EIF2S2 PIK3CG VEGFA","c2.cp"
"BIOCARTA_WNT_PATHWAY",0.997605268409499,1,0.163927368021617,0.455344294143713,4998,26,"WIF1 WNT1 HDAC1 MYC TLE1","c2.cp"
"ST_WNT_CA2_CYCLIC_GMP_PATHWAY",0.523674625657628,1,-0.36393422881561,-0.952909297427901,2587,20,"CAMK2A PDE6H CAMK2G CAMK2D ITPKA ITPR1 SLC6A13 TF","c2.cp"
"ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS",0.595945679984255,1,0.296143935384558,0.920292389068223,3027,44,"CAMP TH NTRK1 GAST","c2.cp"
"ST_TUMOR_NECROSIS_FACTOR_PATHWAY",0.919268244183734,1,0.244878585441951,0.697867143656679,4622,29,"TNFRSF1A TNFAIP3 TNFRSF1B CFLAR BIRC3 NFKB2 TNF FADD NFKB1 CASP3 NFKBIB CASP8 JUN RIPK1","c2.cp"
"SA_B_CELL_RECEPTOR_COMPLEXES",0.422594142259414,1,0.373254748775772,1.01739076607569,2120,24,"BCR VAV1 LYN SYK MAP3K1 MAPK1 VAV3 SHC1 HRAS RPS6KA3 JUN FOS","c2.cp"
"ST_ERK1_ERK2_MAPK_PATHWAY",0.937250199840128,1,0.232570739322819,0.674731398205686,4689,32,"DUSP9 SOS2 MAPK1 ARAF NFKB1 SHC1 RPS6KA3 CREB3 MAP3K8 MKNK2 ATF1 KLF6 RAP1A RPS6KA2 SOS1","c2.cp"
"SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES",0.853126909757588,1,-0.238596500156921,-0.799761315369807,4187,66,"MET PAK1 YWHAH YWHAG PAK3 IGFBP1 IGF1 PIK3CD AKT3 IRS1 GSK3A EBP GSK3B","c2.cp"
"SA_CASPASE_CASCADE",0.668575943116729,1,0.336000535673615,0.853998440925849,3384,18,"FAS CASP7 PRF1 BIRC3 SREBF1 CASP10 CASP3 PARP1 CASP8 DFFA","c2.cp"
"ST_GA12_PATHWAY",0.909836065573771,1,-0.252892162924683,-0.684169867721952,4550,23,"F2RL3 RASAL1 MAPK8 EPHB2","c2.cp"
"ST_G_ALPHA_S_PATHWAY",0.432432432432432,1,0.416522467416757,1.02534865724232,2191,16,"CAMP GAST MAPK1 ASAH1 CFB","c2.cp"
"SIG_CHEMOTAXIS",0.958138589717537,1,-0.218082524675567,-0.677807082598509,4714,44,"RHO PAK1 LIMK1 PAK3 PIK3R1 PIK3CD AKT3 MYLK2 ARHGEF11 ITPR1 WASF1","c2.cp"
"ST_P38_MAPK_PATHWAY",0.939984101748808,1,0.227722583835671,0.681124369444718,4729,37,"IL1R1 MAP3K5 HSPB1 GADD45A MAPKAPK2 TAB2 MAPK1","c2.cp"
"SIG_IL4RECEPTOR_IN_B_LYPHOCYTES",0.989126057188884,1,-0.195387336946898,-0.548827390056211,4911,27,"PIK3R1 PIK3CD AKT3 IRS1 GSK3A GSK3B","c2.cp"
"SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES",0.81296111665005,1,-0.269225465876214,-0.789288364271305,4076,33,"RHO PAK1 LIMK1 PAK3 PFN2 MYLK2 WASF1 FSCN1 FSCN3 GDI1 PAK6 WASL CDC42","c2.cp"
"ST_GRANULE_CELL_SURVIVAL_PATHWAY",0.458895949166005,1,0.353984179853008,0.994508351817237,2310,27,"CXCR2 CAMP ITPKB DAG1 MAPK1 ASAH1 CASP3 CXCL2 PARP1","c2.cp"
"ST_ADRENERGIC",0.422939068100358,1,0.342122920467082,1.01727806516101,2123,36,"CAMP PITX2 GAST EGFR KCNJ5 CCL13 ITPKB ITPR2","c2.cp"
"ST_INTEGRIN_SIGNALING_PATHWAY",0.457934406192707,1,-0.285417155238506,-0.993864417737395,2247,81,"RHO RASGRF2 PAK1 GRB7 ITGA11 MAPK8 MAP2K4 PAK3 ITGA9 ITGA4 TLN2 EPHB2 MAPK8IP2 MAPK8IP3 MAPK9 TNK2 MAPK10 AKT3 MYLK2","c2.cp"
"ST_GAQ_PATHWAY",0.936060365369341,1,0.234501102563558,0.65882408955861,4713,27,"PITX2 ITPKB ITPR2 DAG1 NFKB2 PLD2 NFKB1 CFB","c2.cp"
"ST_GA13_PATHWAY",0.877873276034379,1,-0.252889497615163,-0.749257565001869,4391,35,"LPA TONSL MAPK8 MAP2K4 AKT3 ARHGEF11 PLD3 IKBKG PLD1 NFKBIE","c2.cp"
"SA_G1_AND_S_PHASES",0.455758289189719,1,0.416483790407925,1.01018694600858,2322,15,"TP53 CDKN1A CDK4 E2F2 CDKN2A CDK2","c2.cp"
"SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",0.993500098483356,1,0.183726305423051,0.58559412990112,5043,50,"FOXO1 PARD3 SFN SLC2A4 SORBS1","c2.cp"
"ST_T_CELL_SIGNAL_TRANSDUCTION",0.933084038575084,1,0.227125639072058,0.705812181258567,4740,44,"ITK CD28 PTPRC ITPKB LCK RASGRP2 VAV1 LCP2 DAG1 CD3D SOS2 MAPK1 NFKB2 NFKB1 PAK2 NCK1 PAK4 PRDX1 RASGRP4 NFKBIB RASGRP1 NFAT5","c2.cp"
"ST_B_CELL_ANTIGEN_RECEPTOR",0.975118483412322,1,0.208527522854411,0.627643918041526,4937,38,"BCR ITPKB VAV1 LYN SYK PLCG2 DAG1 SOS2 MAPK1 BTK NFKB2 NFKB1 SHC1 PRDX1 NFKBIB NFAT5","c2.cp"
"ST_WNT_BETA_CATENIN_PATHWAY",0.981953078002807,1,0.199730110093632,0.586435001287811,4896,34,"CER1 WIF1 FSTL1 MVP DKK3 LRP1 RPSA SFRP1","c2.cp"
"ST_JNK_MAPK_PATHWAY",0.993457573354481,1,0.18722690948773,0.566465251089982,5010,39,"IL1R1 MAP3K5 TP53 GADD45A MAP3K1 MAPK7 TAB2","c2.cp"
"ST_FAS_SIGNALING_PATHWAY",0.946010321556173,1,0.216058214993656,0.71895037374842,4765,64,"NR0B2 EGFR FAS MAP3K5 TP53 HSPB1 PTPN13 IL1A EZR CD7 MAP3K1 MAPK1 BTK ROCK1 NFKB2 FADD NFKB1 CASP10 CASP3 TNFRSF6B PARP1 PFN1 NFKBIB CASP8 NFAT5","c2.cp"
"SA_PTEN_PATHWAY",0.609432421396488,1,-0.357449459734854,-0.894819038465131,2984,17,"IPCEF1 PTK2B PIK3CD AKT3","c2.cp"
"ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY",0.996579476861167,1,-0.173815686379083,-0.519856922258174,4952,37,"YWHAH YWHAG IGFBP1 AKT3 GSK3A GSK3B YWHAB","c2.cp"
"PID_FANCONI_PATHWAY",0.982360097323601,1,-0.200792771289745,-0.620667471340323,4844,43,"FANCA FANCB FANCI UBE2T RFC5 HES1 SSPO RFC3 FANCG FAN1 XRCC3 TOP3A RAD9A FANCC RFC4 RFC2 ATR FANCE RAD1 ATM H2AFX BLM TOPBP1 RMI1 FANCL RAD50 RAD17 ATRIP FANCD2 WDR48 USP1 RPA2 PALB2 RPA1 FANCF FBXW11 NBN CHEK1 FANCM HUS1 BRCA2 BRIP1 BRCA1","c2.cp"
"PID_ENDOTHELIN_PATHWAY",0.681998413957177,1,0.266921408427504,0.88494859728025,3439,63,"PRKCH EDNRB COL3A1 GNAL EDN2 ADCY5 COL1A2 GNA12 EDN1","c2.cp"
"PID_BCR_5PATHWAY",0.787657728706625,1,0.249794437213069,0.834474649517442,3994,65,"BCL2A1 PIK3AP1 FCGR2B PTPRC NFATC1 CD79B ETS1 LYN DOK1 SYK MAP3K1 PLCG2 PTPN6 MAPK1 BTK RELA CHUK NFKB1 BCL10 SHC1","c2.cp"
"PID_PRL_SIGNALING_EVENTS_PATHWAY",0.5392,1,0.347643494275427,0.937642003769569,2695,23,"AGT RHOC CDKN1A ITGB1 ITGA1 MAPK1 ROCK1 ATF5 RHOA","c2.cp"
"PID_RHOA_PATHWAY",0.465149359886202,1,-0.318140051248264,-0.988788901426748,2288,44,"SH3GL2 LIMK1 PIP5K1B MAPK8 SLC9A3 MAP2K4 PIP5K1C MKL1 SCAI SLC9A1 PRKCZ CIT MAPK12 PLD1 ATF2","c2.cp"
"PID_ERBB4_PATHWAY",0.78021327014218,1,0.269671382128252,0.811679919013957,3950,38,"PRLR ERBB2 YAP1 LRIG1 STAT5A TAB2 MAPK1 FYN HBEGF NEDD4 ERBB4 WWP1 PRL NRG2 SHC1 WWOX STAT5B","c2.cp"
"PID_AURORA_B_PATHWAY",0.505529225908373,1,0.320951143891818,0.966026118254005,2559,38,"KLHL13 BUB1 VIM DES MYLK AURKB SEPT1 NCAPG SMC4 RACGAP1 RHOA","c2.cp"
"PID_LYSOPHOSPHOLIPID_PATHWAY",0.991075050709939,1,-0.187822514815862,-0.628217826813336,4885,65,"ADCY1 ADRA1B GNG2 PRKCE PIK3R1 GNAZ PTK2B ADCY6 GNAI1 MAPT MAGI3 GSK3B ADCY7 LPAR2","c2.cp"
"PID_INSULIN_PATHWAY",1,1,-0.137797397346552,-0.428278478635926,4920,44,"GRB14 PIK3R1 RASA1 IRS1 PRKCZ NCK2 PRKCI PARD6A EXOC6 EXOC3 AKT2","c2.cp"
"PID_P38_MKK3_6PATHWAY",0.914787467571343,1,0.247816419608063,0.688364572831886,4583,26,"MAP3K5 GADD45A MAP3K1 TAB2 GADD45B MAP2K3","c2.cp"
"PID_WNT_NONCANONICAL_PATHWAY",0.954236610711431,1,0.224399955747191,0.651026420346167,4774,32,"FZD7 NFATC2 FZD2 YES1 FZD5 TAB2 FLNA ROCK1 FZD6 RHOA PPARG","c2.cp"
"PID_NFKAPPAB_ATYPICAL_PATHWAY",0.86775078369906,1,0.279426160715573,0.700657644468444,4428,17,"LCK SYK BCL3 RELA NFKB1 REL","c2.cp"
"PID_HDAC_CLASSIII_PATHWAY",0.703896103896104,1,0.3079524290067,0.845518716618431,3522,25,"HOXA10 FOXO1 TP53 CDKN1A KAT2B ACSS1","c2.cp"
"PID_E2F_PATHWAY",0.424093059936908,1,0.295702969458647,1.00937954015697,2150,74,"CES1 SERPINE1 RRM2 TK1 CDKN1A CASP7 KAT2B CEBPA MCL1 HIC1 MYBL2 HDAC1 BRCA1 PLAU TFDP1 TFE3 CDC25A E2F2 SP1 CDKN2A MCM3 MYC RBBP8 SIRT1 PRMT5 UXT EP300 CDK2 RBL2 HBP1","c2.cp"
"PID_ER_NONGENOMIC_PATHWAY",0.725618199802176,1,0.277437377930004,0.849408451742162,3667,41,"MMP9 GNAL MMP2 MSN GNA14 GNA13 NOS3 HBEGF STRN NRAS RHOA ESR2 PLCB2 SHC1 HRAS GNAI2 PLCB3","c2.cp"
"PID_DNA_PK_PATHWAY",0.918187168922896,1,0.263491278770905,0.639101584099519,4679,15,"XRCC4 APLF NHEJ1 XRCC6 XRCC5 APTX DCLRE1C CSNK2A1 POLL","c2.cp"
