"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","type"
"KEGG_LINOLEIC_ACID_METABOLISM",0.182110791123158,0.403319404686861,0.461353323824455,1.25863615002864,1074,25,"PLA2G2A AKR1B10 CYP2C9 CYP3A5 CYP2J2 CYP3A4","c2.cp"
"BIOCARTA_NGF_PATHWAY",0.181930693069307,0.403319404686861,0.504224422176366,1.27631222670832,1028,18,"NGFR FOS NGF PIK3CG ELK1 JUN SHC1 PIK3CA SOS1 RAF1","c2.cp"
"PID_P38_ALPHA_BETA_PATHWAY",0.182407715330895,0.403319404686861,0.437829168417133,1.24567975303418,1096,31,"FGR LCK DUSP1 HCK YES1 LYN PRKG1 MAP2K3 PAK2 FYN RIPK1 BLK MAP3K3 DUSP16","c2.cp"
"KEGG_SELENOAMINO_ACID_METABOLISM",0.183262890955199,0.404348123235194,0.455065525248165,1.25204966165484,1083,26,"MAT1A GGT5 PAPSS2 AHCYL2 AHCYL1","c2.cp"
"BIOCARTA_MTA3_PATHWAY",0.183875530410184,0.404838482028367,0.50310777259491,1.27348572039272,1039,18,"HSPB1 TUBA1C HSPB2 CDH1 SNAI2 SNAI1 HDAC1","c2.cp"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.18645369374904,0.409645085630836,0.374634437263932,1.20481644405705,1213,60,"IFNA2 NFKBIA TNF IRF7 RELA IL12A DDX3Y MAP3K1 TMEM173 NFKB1 IKBKB IRF3 IFIH1 CASP10 CASP8 TRAF2 CHUK MAP3K7 RIPK1 MAVS NFKBIB DDX3X TANK","c2.cp"
"BIOCARTA_TNFR1_PATHWAY",0.188306248952923,0.412126625388665,0.439673851287715,1.23695332701586,1123,29,"TNFRSF1A TNF ARHGDIB MAP3K1 LMNA LMNB1 JUN PAK2 RB1 CASP8 CASP2 TRAF2 MAP3K7 RIPK1","c2.cp"
"PID_BMP_PATHWAY",0.188378033205619,0.412126625388665,0.403606444396608,1.21756157838293,1179,42,"BMP6 BMP4 SMAD6 BMPR1B BAMBI BMPR1A SMAD5 TAB2 SMAD4 BMP7 SMAD9 CTDSP2 NOG CTDSP1 CTDSPL SMURF2 SMAD7","c2.cp"
"BIOCARTA_GH_PATHWAY",0.189856297548605,0.412520126651577,0.451647270793726,1.24264480873658,1122,26,"SLC2A4 PTPN6 STAT5A PIK3CG SOCS1 JAK2 SHC1 GHR RPS6KA1 PIK3CA STAT5B INSR SOS1 RAF1 IRS1","c2.cp"
"REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE",0.189025755879059,0.412520126651577,-0.478602839872844,-1.24898513271361,843,15,"STX1A SLC1A6 SLC17A7 SYT1 SNAP25 RAB3A RIMS1 STXBP1 VAMP2","c2.cp"
"REACTOME_UNFOLDED_PROTEIN_RESPONSE",0.189564957392734,0.412520126651577,0.356794720112824,1.18784857865471,1267,75,"CCL2 KDELR3 DDX12P HERPUD1 SULT1A3 DDX11 ATF3 WFS1 TLN1 CTDSP2 ATF4 LMNA DDIT3 HDGF SERP1 DNAJC3 XBP1 SHC1 TPP1 ACADVL WIPI1 FKBP14 PDIA6 CXXC1 EXOSC8 HSP90B1 HSPA5 EXOSC4 SSR1 ERN1 DIS3 IGFBP1","c2.cp"
"REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS",0.190149103702463,0.412520126651577,0.438979873336024,1.23500092904244,1134,29,"GCGR SCT GNG11 GNG12 GNG5 GLP1R GHRHR GNG8 GIPR","c2.cp"
"PID_FAS_PATHWAY",0.191342130672675,0.414241731748567,0.411378819752063,1.21798037223355,1188,38,"SYK EZR FASLG BTK BIRC3 FAS MAP3K1 CFLAR IKBKB CASP10 CASP8 CHUK PIK3CA RIPK1 BID BIRC2","c2.cp"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.192478531240746,0.415650988684697,0.350181860321941,1.18161788340437,1299,82,"IL6 ITGA10 TNF TGFB1 ITGA5 TNNC1 ITGB4 ITGA1 ITGB8 TGFB2 MYH7 TGFB3 ITGB1 ITGB5 LAMA2 ITGA6 ITGAV CACNG6 MYL3 LMNA SGCD ITGA8 TPM2 ITGA11 ITGB3","c2.cp"
"BIOCARTA_ARF_PATHWAY",0.192794720884609,0.415650988684697,0.504071788032585,1.25839727704193,1080,17,"TWIST1 MYC CDKN2A TBX2 PIK3CG TP53 RB1 PIK3CA","c2.cp"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.194760427438814,0.417539056208729,0.470466146242157,1.24691742525519,1129,22,"CHST3 DSE CHSY1 CHST14 CHST11 B3GAT2","c2.cp"
"PID_IFNG_PATHWAY",0.194878402319214,0.417539056208729,0.407145622677881,1.21034722616583,1209,39,"CASP1 IL1B IRF1 CEBPB IFNGR1 RAP1A RAP1B MAP3K1 SOCS1 STAT3 JAK2 SMAD7 IRF9 PTPN2","c2.cp"
"REACTOME_NCAM1_INTERACTIONS",0.194556289257529,0.417539056208729,0.4076159294463,1.2117453364755,1207,39,"COL1A1 COL2A1 COL1A2 COL6A2 COL6A3 COL3A1","c2.cp"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.196437407224146,0.419539337244425,0.426144452706936,1.22682866347092,1190,33,"AKR1B10 HK3 HK2 ALDOB FBP1 GMDS PFKFB3 PHPT1","c2.cp"
"PID_HIF1A_PATHWAY",0.196621135873472,0.419539337244425,0.512103809020408,1.26045456478231,1093,16,"HIF3A CDKN2A EGLN3 EGLN1 TP53 HIF1A","c2.cp"
"BIOCARTA_CCR3_PATHWAY",0.200841711480009,0.427664999599116,-0.437233498677223,-1.22632406370971,858,20,"CCR3 LIMK1 PIK3C2G PLCB1 PPP1R12B PRKCB","c2.cp"
"PID_FAK_PATHWAY",0.202677746999077,0.430690212373038,0.372531308427074,1.19110646064161,1316,58,"MMP14 ITGA5 CAPN2 YES1 PXN RRAS ITGB1 ITGB5 RAP1A ITGAV BMX RAP1B TLN1 CCND1 ETS1 PTPN21 JUN VCL RHOA NCK1 DOCK1 FYN","c2.cp"
"KEGG_WNT_SIGNALING_PATHWAY",0.204591767422904,0.432216728884148,0.313520076727436,1.14873672678833,1505,147,"SFRP2 WNT6 FOSL1 FZD2 PRKX RAC2 MYC NFATC4 FZD9 WNT16 NFATC2 TCF7L1 LEF1 FZD1 WNT3 NFATC1 PLCB3 ROCK1 CSNK1A1L FRAT2 SMAD4 CTBP2 DKK1 PPP2R1B FZD8 DKK4 FZD4 TBL1X LRP5 VANGL2 FZD5 WNT9B TCF7 FZD10 CCND1 FZD7 MMP7 WNT5B JUN TP53 NFATC3 SIAH1 CCND3","c2.cp"
"PID_RAC1_PATHWAY",0.203977798334875,0.432216728884148,0.376564493367333,1.19195264874635,1322,54,"NCF2 CYBA CYBB ARPC1B STAT5A CDH1 NOX1 NCF1 IQGAP1 ARHGAP5 WASF2 MAP3K1 STAT3 MAP2K3 JUN PAK2","c2.cp"
"REACTOME_MRNA_SPLICING",0.204646493618242,0.432216728884148,0.330883494767696,1.15849904565395,1426,104,"PTBP1 YBX1 HNRNPF U2AF1 PAPOLA HNRNPH1 POLR2J SNRPG SNRPA POLR2H PCF11 HNRNPA2B1 CCAR1 HNRNPC LSM2 SRSF1 POLR2L CPSF2 DDX23 GTF2F2 CSTF3 PCBP2 PHF5A MAGOH SNRPE SF3B2 NCBP2 SRSF7 SRSF3 SF3B1 PCBP1 PABPN1 HNRNPD SRSF4 SNRPB2 SRSF9 SNRPF HNRNPM SRSF11 HNRNPR UPF3B SNRPD3 SNRPD2 HNRNPU U2AF2 CSTF1 HNRNPUL1 SMC1A SRSF5 POLR2I","c2.cp"
"REACTOME_IL_RECEPTOR_SHC_SIGNALING",0.205752212389381,0.433233486669282,0.455183295237967,1.23122041624791,1208,24,"IL2RG IL2RA CSF2RB PTPN6 CSF2RA IL3RA INPPL1","c2.cp"
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",0.20596346087556,0.433233486669282,0.465724081258166,1.23434911718996,1194,22,"IFNA2 IRF7 IRF1 RNF135 IRF2 IRF3 IFIH1 TRAF2 MAVS TANK DDX58","c2.cp"
"REACTOME_SIGNALING_BY_NOTCH1",0.207105064247921,0.434752938512337,0.361040069670556,1.18174010597854,1369,67,"HES1 MYC HEYL DLL4 JAG1 MAML2 DLL1 HEY2 HDAC1 DTX2 KAT2B TLE3 TBL1X RPS27A TLE1 HDAC8 HIF1A HDAC7 RBPJ","c2.cp"
"BIOCARTA_RAS_PATHWAY",0.208525937339497,0.436851307113249,0.459851621521338,1.23031114280252,1217,23,"RELA PIK3CG ELK1 FOXO4 NFKB1 RHOA CHUK PIK3CA BCL2L1 BAD RAF1 RALGDS","c2.cp"
"BIOCARTA_CHEMICAL_PATHWAY",0.210099965529128,0.439261419866342,0.463821421076179,1.22930633110597,1218,22,"CASP7 CASP6 PXN BCL2 TLN1 TP53 ATM BID BCL2L1 BAD","c2.cp"
"BIOCARTA_UCALPAIN_PATHWAY",0.213839843053326,0.445284974390159,0.494876207499914,1.23544083754688,1198,17,"EZR ITGA1 PXN ITGB1 TLN1 ITGB3 RHOA","c2.cp"
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",0.213493674839919,0.445284974390159,0.379262072555689,1.18304372336057,1366,50,"DCN GPC3 GPC6 SDC2 HS3ST3A1 GPC4 VCAN HS3ST3B1 BGN CSPG4 SDC4 HSPG2 B3GAT2","c2.cp"
"BIOCARTA_SHH_PATHWAY",0.216001444825718,0.44888476610074,0.51213670699006,1.24135256425388,1195,15,"GLI1 GLI2 SMO GLI3 PTCH1","c2.cp"
"KEGG_RNA_DEGRADATION",0.218932187787665,0.454065357471617,0.369171420652532,1.17612715498772,1426,56,"LSM6 XRN1 PNPT1 PAPOLA CNOT8 HSPD1 CNOT6L CNOT6 LSM2 PAPOLG LSM1 XRN2 MPHOSPH6 LSM7 CNOT2 CNOT4 ZCCHC7 LSM5 EXOSC8 LSM3 PATL1 EXOSC4 ENO3 ENO1 DIS3 NAA38 DCP1B","c2.cp"
"PID_ERBB1_DOWNSTREAM_PATHWAY",0.221216041397154,0.457886297263171,0.326757777812252,1.1448231595962,1538,105,"ZFP36 SFN DUSP1 FOS ARPC1B EPS8 EGFR CAPN2 SH2D2A DIAPH3 ATF1 IQGAP1 MYLPF RPS6 GAB1 ELK1 WASF2 MAP3K1 STAT3","c2.cp"
"BIOCARTA_GLEEVEC_PATHWAY",0.22256462934429,0.459760001255038,0.452966708204318,1.21189088466983,1299,23,"MYC FOS STAT5A PIK3CG MAP3K1 JAK2 JUN PIK3CA STAT5B SOS1 BAD RAF1","c2.cp"
"REACTOME_HS_GAG_DEGRADATION",0.223056768558952,0.459860574544002,0.469202834168513,1.21752339464299,1276,20,"GPC3 GPC6 SDC2 GPC4 SDC4 HSPG2","c2.cp"
"BIOCARTA_INSULIN_PATHWAY",0.226041666666667,0.462953869508898,0.46219786015421,1.21109510626489,1301,21,"FOS SLC2A4 PIK3CG ELK1 JUN SHC1 PIK3CA INSR SOS1 RAF1 IRS1","c2.cp"
"PID_P53_REGULATION_PATHWAY",0.226073619631902,0.462953869508898,0.366637381998522,1.17096441976315,1473,57,"CDK2 CCNA2 CHEK2 PPP1R13L CDKN2A CCNG1 RPL11 RPL23 KAT2B RPL5 RASSF1 PPM1D TP53 CHEK1 KAT8 ATM SETD7 TRIM28 SKP2 DAXX","c2.cp"
"REACTOME_SIGNAL_AMPLIFICATION",0.226342923665392,0.462953869508898,0.422118545847998,1.19564979810996,1360,30,"GNG11 GNG12 GNG5 GNA13 GNA14 GNG8 GNAI3 GNG10 P2RY1 GNGT2 TBXA2R","c2.cp"
"REACTOME_PLATELET_SENSITIZATION_BY_LDL",0.225197699496765,0.462953869508898,0.496955247191518,1.22316901140274,1252,16,"FGR PECAM1 PTPN6 PPP2R1B APOB","c2.cp"
"BIOCARTA_CK1_PATHWAY",0.226904010815683,0.46318791184225,-0.451815593697949,-1.2008853312091,1006,16,"PLCB1 DRD2 CDK5R1 GRM1 DRD1 PRKAR1A PRKACB PPP3CA CDK5 PRKAR1B CSNK1D PPP2CA","c2.cp"
"BIOCARTA_HER2_PATHWAY",0.228369527749052,0.46526365476575,0.455336266336924,1.206817386078,1324,22,"IL6 EGFR IL6R PIK3CG STAT3 IL6ST SHC1 PIK3CA SOS1 RAF1","c2.cp"
"BIOCARTA_INTEGRIN_PATHWAY",0.22969912649628,0.467054890542435,0.399824170067999,1.17687098776572,1419,37,"ITGA1 CAV1 PXN ITGB1 ROCK1 RAP1A TNS1 TLN1 JUN VCL SHC1 RHOA FYN","c2.cp"
"BIOCARTA_HCMV_PATHWAY",0.231139646869984,0.469064214880966,0.48718293486604,1.21623485624848,1295,17,"RELA SP1 PIK3CG MAP3K1 NFKB1 MAP2K3 RB1 PIK3CA","c2.cp"
"BIOCARTA_TEL_PATHWAY",0.231966053748232,0.469821870579915,0.480087518251739,1.21521596829839,1311,18,"MYC EGFR BCL2 TEP1 TP53 RB1 IGF1R","c2.cp"
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PE",0.23406862745098,0.473156270305393,0.470398080802935,1.20702135790965,1336,19,"PLA2G2A PLBD1 MBOAT1","c2.cp"
"KEGG_TYPE_II_DIABETES_MELLITUS",0.24003164556962,0.483697364634885,0.381853445370872,1.16351910111328,1516,44,"SOCS3 PDX1 HK3 HK2 TNF PIK3R5 SLC2A4 MAFA SOCS4 PIK3CG","c2.cp"
"REACTOME_IRON_UPTAKE_AND_TRANSPORT",0.24021614540691,0.483697364634885,0.40310137308356,1.17234069718785,1466,35,"CP HMOX1 CYBRD1 TCIRG1 ATP6V0E1 STEAP3 HEPH","c2.cp"
"PID_RHOA_PATHWAY",0.242879746835443,0.488112979589834,0.380831508853399,1.16040522935798,1534,44,"EZR FOS CYR61 ITGB1 MSN ROCK1 LIMK2 PKN2 TLN1 MAP2K3 F2RL2 PKN1 JUN VCL CDKN1B RHOA","c2.cp"
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE",0.245051194539249,0.489630228780735,-0.438356138398586,-1.18160843782489,1076,17,"PI4KA PIK3C2G ARF3 FIG4 TPTE2 VAC14 PI4K2A OCRL PIK3R4 INPP5E PIK3C3","c2.cp"
"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",0.244705882352941,0.489630228780735,0.372054062131136,1.15508175750409,1559,49,"CLDN7 PARD3 CLDN19 CLDN22 CLDN5 CLDN15 CDH1 CDH5 CLDN14 JUP CLDN9 CLDN2 F11R PARD6B CLDN10 PARD6G CLDN18","c2.cp"
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",0.244252873563218,0.489630228780735,0.385686041304581,1.16350100879364,1529,42,"LSM6 XRN1 CNOT8 CNOT6 PABPC1 LSM2 LSM1 CNOT2 CNOT4 LSM5 EXOSC8 PAIP1 LSM3 PATL1 EXOSC4 DIS3 EIF4A3 DCP1B EIF4A1 TNKS1BP1 DCPS DCP1A CNOT3 EIF4B DCP2 EXOSC7 EXOSC6 EDC3","c2.cp"
"REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC",0.247369651624971,0.493312170644413,-0.418513028570888,-1.17381810740762,1057,20,"TUBB3 TUBB2A TUBA1B TUBB4A TUBA1A TUBA4A","c2.cp"
"REACTOME_INTRINSIC_PATHWAY",0.248382458662832,0.494381208509323,0.487956330241513,1.20101974059488,1381,16,"F10 SERPING1 VWF PRCP F11 KLKB1 GP1BB GP9 A2M","c2.cp"
"REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP",0.248974496165507,0.494610253876688,0.479736700018942,1.19764559599176,1395,17,"ZFP36 MAPKAPK2 XRN1 TNPO1 EXOSC8 EXOSC4 DIS3","c2.cp"
"BIOCARTA_RHO_PATHWAY",0.249750581975391,0.495203352788681,0.411777804462134,1.1715603042661,1501,31,"ARHGEF5 ARPC1B GSN ARHGAP6 ROCK1 ARHGAP5 TLN1 ARHGAP4 VCL OPHN1 RHOA","c2.cp"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",0.25068073519401,0.496099088542343,0.436107259589576,1.17962185189574,1472,24,"TGFB1 TGFBR2 TGFBR1 PPP1CC SMAD4 RPS27A XPO1 SMURF2 SMAD7 SMAD2 UBA52 PPP1R15A FURIN PPP1CB FKBP1A PMEPA1 STUB1","c2.cp"
"KEGG_PPAR_SIGNALING_PATHWAY",0.252591463414634,0.49612079733405,0.352017500159206,1.1423159574115,1656,63,"ANGPTL4 PCK1 ACADL ACSL5 PLTP LPL ACOX2 DBI PPARA PLIN1 FABP4 FABP7 RXRG RXRA APOA1 NR1H3 FABP5 CYP27A1 CPT1A SLC27A6 SORBS1 CPT1B ILK SLC27A2","c2.cp"
"KEGG_ENDOMETRIAL_CANCER",0.252605381863431,0.49612079733405,0.365274027956753,1.14708410512418,1623,52,"MYC EGFR PIK3R5 CDH1 TCF7L1 ERBB2 LEF1 PIK3CG ELK1 TCF7 CCND1 TP53 ARAF TCF7L2 ILK SOS2 CTNNA1 PIK3CA SOS1 BAD RAF1","c2.cp"
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PC",0.252227074235808,0.49612079733405,0.455894850268602,1.1829908203409,1443,20,"PLA2G2A PLBD1 LPCAT2","c2.cp"
"REACTOME_PLATELET_CALCIUM_HOMEOSTASIS",0.252365930599369,0.49612079733405,-0.441782571645549,-1.17421845831121,1119,16,"ATP2B2 SLC8A2 ATP2B3 SLC8A3 ATP2A2 ATP2A3 TRPC3","c2.cp"
"REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI",0.253774263120058,0.497474311636105,0.4853912807535,1.19470631687275,1411,16,"B4GALT1 NOTCH2 MFNG NOTCH4 NOTCH3 LFNG","c2.cp"
"BIOCARTA_CALCINEURIN_PATHWAY",0.25548090523338,0.499072321354429,0.470228938981934,1.19026155374283,1444,18,"CDKN1A NFATC4 NFATC2 SP1 NFATC1 NFATC3 SP3","c2.cp"
"REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING",0.255551979401352,0.499072321354429,0.389525680117909,1.15327919203638,1587,38,"B4GALT1 NOTCH2 MAML2 MFNG NOTCH4 NOTCH3 LFNG KAT2B MOV10 CCND1 JUN TP53 RFNG RBPJ POGLUT1","c2.cp"
"KEGG_TRYPTOPHAN_METABOLISM",0.259736079819762,0.506290065362957,0.387771186683964,1.14808461598347,1613,38,"AOX1 CYP1B1 INMT IL4I1 CAT ALDH2 MAOA CYP1A2 AANAT HAAO ALDH7A1 ALDH9A1 ALDH3A2 MAOB","c2.cp"
"PID_IL2_PI3K_PATHWAY",0.260432129308923,0.50669440542843,0.401611915635768,1.15620186198286,1578,33,"IL2RG LCK MYC IL2RA RELA BCL2 RPS6 SGMS1 NFKB1","c2.cp"
"PID_MYC_PATHWAY",0.261053701507708,0.506952600118901,0.427865116428673,1.16727565417573,1540,25,"MYC ACTL6A CDKN2A HBP1 PML PAK2 MAX TAF12 SKP2 PPP2R5A SUPT3H AXIN1","c2.cp"
"REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR",0.262840399862116,0.509468214312177,0.441665184129039,1.17058372556221,1524,22,"GNG11 GNG12 GNG5 GNA13 GNA14 GNG8 GNG10 GNGT2 TBXA2R","c2.cp"
"REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1",0.263599072587837,0.509985519167139,0.473576903081034,1.18226788218626,1477,17,"ZFP36L1 MAPKAPK2 XRN1 EXOSC8 EXOSC4 DIS3","c2.cp"
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.264737598849748,0.511234432043183,0.48024452794484,1.18203847891254,1472,16,"PLA2G2A PLA2G4E","c2.cp"
"REACTOME_DIABETES_PATHWAYS",0.265408805031447,0.511577938322695,0.312127999285787,1.11403048883842,1898,119,"CCL2 IGF2 KLF4 IGFBP5 IGFBP3 RAB27A IGFBP6 KDELR3 IGFBP4 DDX12P HERPUD1 MMP2 KIF5B SULT1A3 DDX11 ATF3 WFS1 TLN1 SEC11A CTDSP2 ATF4 LMNA DDIT3 HDGF SERP1 DNAJC3 XBP1 SHC1 CPE TPP1 ACADVL SLC30A7 PLG SPCS2 WIPI1 FKBP14 IGF2BP2 BCHE PDIA6 CXXC1 EXOSC8 HSP90B1 GHRL HSPA5 EXOSC4 SSR1 ERN1","c2.cp"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.269821907782386,0.5181579969821,-0.386193834710623,-1.14113007152411,1105,25,"PIGY GPLD1 PIGZ","c2.cp"
"KEGG_RETINOL_METABOLISM",0.269351793580868,0.5181579969821,0.370409175367044,1.13556102667719,1711,45,"ADH1B ADH1C DHRS3 DHRS9 UGT2A1 RDH5 RDH10 CYP2C9 CYP3A5 CYP3A4 ADH6 LRAT DHRS4L2 ALDH1A2 CYP1A2 DHRS4","c2.cp"
"REACTOME_SYNTHESIS_OF_DNA",0.271216097987752,0.519872631447871,0.324863487574982,1.11426125106761,1859,90,"CDK2 CDKN1A CCNA2 DNA2 CDC45 PSMB8 ORC1 PSMB9 POLD1 PCNA POLA1 RPS27A PSME1 MCM5 CDC6 MCM7 CDKN1B RB1 RFC4 MCM8 PSMB1","c2.cp"
"REACTOME_SIGNALING_BY_RHO_GTPASES",0.275798438608942,0.527680776452903,0.313750375638361,1.10826709842439,1942,111,"ARHGAP11B RHOD RAC2 STARD8 SYDE1 FGD2 PRR5-ARHGAP8 ARHGAP31 RHOC ARHGDIB RHOQ ARHGAP15 RHOJ ARHGAP10 ARHGAP6 ARHGAP29 ARHGAP30 RHOH PLEKHG2 ARHGEF6 SRGAP1 VAV1 FGD4 ARHGAP17 ARHGAP18 ARAP1 VAV3 FGD3 ARHGAP4 NET1 OPHN1 TIAM2 RHOA DEPDC1B ARHGAP19 ARHGEF16 ARHGAP25 ARAP3 SOS2 A2M ARHGAP8","c2.cp"
"BIOCARTA_ETS_PATHWAY",0.277227722772277,0.529438579217038,0.460858713181692,1.16654327824906,1567,18,"CSF1 FOS CSF1R RBL1 ETS1 JUN E2F4 RBL2","c2.cp"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.278227110967324,0.530370430281462,0.385969440005942,1.13608998683077,1719,37,"CES1 CDA UGT2A1 CYP3A5 CYP3A4 DPYD TYMP NAT1 TK1 UPP2 NAT2","c2.cp"
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",0.279179810725552,0.531210025178711,-0.431450253753812,-1.14675608391191,1238,16,"ADCY1 ADCY7 PRKACA ADCY6 PRKAR1A ADCY5 PRKACB","c2.cp"
"PID_LIS1_PATHWAY",0.279734055651317,0.5312897723634,-0.370232814455456,-1.12503578273526,1135,28,"CDK5R2 RELN MAP1B PAFAH1B1 PLA2G7 DCX DYNC1H1 CDK5R1 VLDLR","c2.cp"
"PID_S1P_S1P2_PATHWAY",0.282505105513955,0.535571836230295,0.424388734563159,1.14792453916089,1659,24,"FOS GNA13 CDH5 GNA14 ELK1 GNA12 GNAI3 JUN RHOA","c2.cp"
"KEGG_TYROSINE_METABOLISM",0.283620550813335,0.536705312396768,0.37998396877169,1.1296020808608,1760,39,"AOX1 ADH1B ADH1C HPD TYR IL4I1 ADH6 TAT MAOA AOC2","c2.cp"
"BIOCARTA_NO1_PATHWAY",0.286647679678338,0.541445617170194,0.402601257354924,1.13265540647324,1710,29,"KDR FLT1 NOS3 CAV1 VEGFA PRKG1 PDE3A FLT4","c2.cp"
"SA_TRKA_RECEPTOR",0.287319422150883,0.541727710491755,0.463515183610158,1.15714915766107,1610,17,"CDKN1A NGFR NGF ELK1 SHC1 RHOA PIK3CA SOS1","c2.cp"
"PID_HDAC_CLASSI_PATHWAY",0.28915295551493,0.544195308292164,0.341470279507319,1.11170553509948,1897,65,"NFKBIA TNFRSF1A TNF RELA GATA2 HDAC1 SIRT4 SIRT1 KAT2B STAT3 SIRT7 SAP30 NFKB1 XPO1 MAX MBD3 SMAD7 HDAC8 MTA2 HDAC7 MBD2 MXD1 PPARG NR2C1 RBBP7 SMG5 RANBP2 GATAD2A","c2.cp"
"REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_",0.290389527458493,0.545532499953727,0.372580554556028,1.1239656214068,1818,42,"U2AF1 PAPOLA SNRPG PCF11 LSM10 SRSF1 CPSF2 CSTF3 MAGOH SNRPE ZNF473 NCBP2 SRSF7 SRSF3 PABPN1 SRSF4 SRSF9 SNRPF SRSF11 UPF3B SNRPD3 U2AF2 CSTF1 SLBP SRSF5","c2.cp"
"REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",0.291320754716981,0.54629226517452,-0.351151976143329,-1.10568353816588,1157,32,"SLC5A7 SYN3 SLC32A1 STX1A SLC1A6 SLC17A7 GAD2 SYT1 SNAP25 RAB3A RIMS1 STXBP1 SYN2 VAMP2","c2.cp"
"PID_WNT_SIGNALING_PATHWAY",0.296090326929559,0.550608244098253,0.406949306557224,1.12694231834264,1756,27,"FZD2 FZD9 FZD1 WNT3 IGFBP4 DKK1 FZD8 FZD4 LRP5 FZD5 FZD10 FZD7 RYK","c2.cp"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",0.295526359554299,0.550608244098253,0.397640934308558,1.1263170204265,1776,30,"CDK2 CDC45 ORC1 RPA4 POLA1 MCM5 CDC6 MCM7 MCM8 DBF4 PRIM2 MCM3 MCM10","c2.cp"
"REACTOME_METAL_ION_SLC_TRANSPORTERS",0.296277145811789,0.550608244098253,0.42986270372834,1.13930258325173,1718,22,"CP SLC11A1 HEPH SLC30A1 SLC39A1 SLC41A1 SLC40A1 SLC39A8 SLC30A7","c2.cp"
"REACTOME_PYRUVATE_METABOLISM",0.295615275813296,0.550608244098253,0.453295493947236,1.14739896718902,1671,18,"PDK4 SLC16A3 SLC16A1","c2.cp"
"REACTOME_PHASE_II_CONJUGATION",0.295988934993084,0.550608244098253,0.34988889670726,1.11125869286486,1925,55,"MAT1A ACSM1 SULT1B1 SULT1C2 MGST1 GGT5 UGT2A1 PAPSS2 SULT1E1 SULT1C4 MGST2 SULT1A3 GSTP1 NAT1 NAT2 CYP1A2 NNMT","c2.cp"
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",0.297916666666667,0.552664728682171,0.434206152127158,1.13774855161782,1715,21,"LCK CD4 CD28 B2M","c2.cp"
"REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES",0.305007153075823,0.562797896333858,-0.30722141979039,-1.08144420777512,1065,55,"TUBB4A NEK2 TUBA1A PAFAH1B1 DCTN1 YWHAG TUBA4A PLK4 TUBG1 DYNC1H1 CEP164 CEP41 TUBB DCTN2 PRKACA PPP2R1A CEP192 CEP72 CEP250 ACTR1A HAUS2 TUBB4B CKAP5 CEP63 CSNK1D CLASP1","c2.cp"
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY",0.304436860068259,0.562797896333858,-0.416769759680448,-1.12342139536983,1337,17,"TUBB3 TUBB2A TUBA1B TUBB4A TUBA1A TUBA4A","c2.cp"
"REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21",0.304859176725472,0.562797896333858,0.349383053026553,1.10248075252426,1969,53,"CDK2 CDKN1A CCNA2 PSMB8 PSMB9 CKS1B RPS27A PSME1 CDKN1B PSMB1","c2.cp"
