Annotation Cluster 1	Enrichment Score: 11.312634702462313

Annotation Cluster 38	Enrichment Score: 1.1993562419148158
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0060307~regulation of ventricular cardiac muscle cell membrane repolarization	4	0.3236245954692557	0.027779207036696535	2697, 2702, 23630, 6331	666	17	16792	5.932520756050167	1.0	0.5038617847797774	39.882566468099036
GOTERM_BP_DIRECT	GO:0060373~regulation of ventricular cardiac muscle cell membrane depolarization	3	0.24271844660194172	0.028806696044800486	2697, 2702, 6331	666	7	16792	10.805662805662806	1.0	0.5111330887883561	41.019893986606704
GOTERM_BP_DIRECT	GO:0060371~regulation of atrial cardiac muscle cell membrane depolarization	3	0.24271844660194172	0.03741485270127973	2697, 2702, 6331	666	8	16792	9.454954954954955	1.0	0.571012554683871	49.781299242870766
GOTERM_CC_DIRECT	GO:0014704~intercalated disc	3	0.24271844660194172	0.5324976528642505	2697, 2702, 6331	717	45	18224	1.6944676894467687	1.0	0.9811799690998169	99.99768458173938

Annotation Cluster 39	Enrichment Score: 1.1904227519642951
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045214~sarcomere organization	5	0.40453074433656955	0.026372203027175634	8557, 4624, 84665, 51804, 845	666	29	16792	4.347105726416071	1.0	0.4940954833796004	38.29151046161733
GOTERM_BP_DIRECT	GO:0060048~cardiac muscle contraction	6	0.48543689320388345	0.03177993248263786	8557, 4624, 85366, 23630, 6331, 845	666	45	16792	3.361761761761762	1.0	0.5272169226251014	44.19756073030501
UP_KEYWORDS	Cardiomyopathy	8	0.6472491909385114	0.037777508363338194	1410, 8557, 9531, 4624, 2702, 84665, 85366, 6331	800	81	20581	2.540864197530864	0.9999999508645061	0.33665211406239925	41.960448077901816
GOTERM_CC_DIRECT	GO:0030018~Z disc	9	0.7281553398058253	0.0933252880652504	1410, 8557, 9531, 4624, 84665, 6331, 6607, 845, 3315	717	118	18224	1.9385859158924899	1.0	0.7446372137023742	74.72270756260154
GOTERM_BP_DIRECT	GO:0002027~regulation of heart rate	3	0.24271844660194172	0.37788026386341156	4624, 6331, 845	666	33	16792	2.292110292110292	1.0	0.9936953900931373	99.98108547701044

Annotation Cluster 40	Enrichment Score: 1.1893491567074208
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:1902042~negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	6	0.48543689320388345	0.009078695791312758	8797, 355, 3162, 8743, 5054, 3383	666	33	16792	4.584220584220584	0.9999999999993963	0.2818006469425268	15.188176075937909
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	9	0.7281553398058253	0.01686643882311962	8797, 355, 6279, 1029, 8743, 5468, 3336, 6280, 3329	666	83	16792	2.733962878541192	1.0	0.3962434910596587	26.453541724070618
GOTERM_BP_DIRECT	GO:0097296~activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	3	0.24271844660194172	0.0915475755079007	8797, 355, 8743	666	13	16792	5.818433818433818	1.0	0.7896419116775555	82.34683896198538
GOTERM_BP_DIRECT	GO:1902041~regulation of extrinsic apoptotic signaling pathway via death domain receptors	3	0.24271844660194172	0.14413319448952588	8797, 355, 8743	666	17	16792	4.449390567037625	1.0	0.8894765413861208	93.98730492908976
KEGG_PATHWAY	hsa04210:Apoptosis	4	0.3236245954692557	0.5594953708860885	8797, 355, 8793, 8743	324	62	6910	1.3759458383114296	1.0	0.8897573719291532	99.99735312789159

Annotation Cluster 41	Enrichment Score: 1.177923258629715
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04630:Jak-STAT signaling pathway	13	1.051779935275081	0.038323754598347	595, 5008, 3601, 3440, 5292, 3447, 1440, 1154, 85480, 7066, 9021, 3569, 4609	324	145	6910	1.9120902511707107	0.999893153592548	0.22431074478499913	39.490379905299974
INTERPRO	IPR012351:Four-helical cytokine, core	6	0.48543689320388345	0.04813992488114658	3447, 5008, 1440, 7066, 3569, 3440	726	51	18559	3.007454221357965	1.0	0.702102215662451	54.486390679977646
INTERPRO	IPR009079:Four-helical cytokine-like, core	6	0.48543689320388345	0.05902088690474442	3447, 5008, 1440, 7066, 3569, 3440	726	54	18559	2.840373431282522	1.0	0.7455809487110179	62.114098595955404
KEGG_PATHWAY	hsa04623:Cytosolic DNA-sensing pathway	6	0.48543689320388345	0.178372449101834	6351, 3447, 9560, 3553, 3569, 3440	324	64	6910	1.9994212962962963	1.0	0.5599891696353583	92.00005443630732

Annotation Cluster 42	Enrichment Score: 1.1643491604264233
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR018122:Transcription factor, fork head, conserved site	6	0.48543689320388345	0.009756490813146373	2295, 94234, 349334, 2300, 653404, 2302	726	34	18559	4.511181332036947	0.9999748020773442	0.3244147244621912	14.480504826453632
INTERPRO	IPR001766:Transcription factor, fork head	6	0.48543689320388345	0.041602274399419256	2295, 94234, 349334, 2300, 653404, 2302	726	49	18559	3.13020745488278	1.0	0.6825057173191261	49.234448483511116
UP_SEQ_FEATURE	DNA-binding region:Fork-head	6	0.48543689320388345	0.0430503402675729	2295, 94234, 349334, 2300, 653404, 2302	776	50	20063	3.1025257731958766	1.0	0.9104459501623557	53.018785999086745
SMART	SM00339:FH	6	0.48543689320388345	0.04660405551156881	2295, 94234, 349334, 2300, 653404, 2302	407	49	10057	3.025723311437597	0.999987161956281	0.6408150946235198	45.90180452015039
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	10	0.8090614886731391	0.22172848489643177	3725, 440695, 2113, 7161, 266743, 94234, 349334, 2300, 653404, 2302	657	171	16881	1.502576837832786	1.0	0.9223568521689014	97.84714399166418
INTERPRO	IPR011991:Winged helix-turn-helix DNA-binding domain	10	0.8090614886731391	0.5718373715078646	2295, 440695, 2113, 3009, 94234, 349334, 2300, 5341, 653404, 2302	726	235	18559	1.0878025907039448	1.0	0.9993043980641597	99.99986743067156

Annotation Cluster 43	Enrichment Score: 1.1590175904067939
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR001926:Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily	4	0.3236245954692557	0.0018466947628604066	102724560, 113675, 55258, 10993	726	7	18559	14.607634789452973	0.8641595394798837	0.15325541345640858	2.9060020022856015
GOTERM_MF_DIRECT	GO:0030170~pyridoxal phosphate binding	7	0.5663430420711975	0.02278394532703842	212, 390110, 102724560, 113675, 1491, 55258, 10993	657	57	16881	3.15541135944885	0.9999999861127644	0.3867490001600783	29.735275409390226
KEGG_PATHWAY	hsa00270:Cysteine and methionine metabolism	6	0.48543689320388345	0.030606364810825806	3948, 259307, 102724560, 113675, 1491, 10993	324	38	6910	3.367446393762183	0.9993065129470695	0.20332268930669872	32.94207474714861
KEGG_PATHWAY	hsa00260:Glycine, serine and threonine metabolism	6	0.48543689320388345	0.03381258513312263	212, 102724560, 113675, 1491, 10993, 1610	324	39	6910	3.281101614434948	0.9996805800448334	0.21079992300076578	35.738111382579106
UP_KEYWORDS	Pyridoxal phosphate	7	0.5663430420711975	0.03509141577818557	212, 390110, 102724560, 113675, 1491, 55258, 10993	800	63	20581	2.8584722222222227	0.9999998338668402	0.3368817875233864	39.629082052227794
UP_KEYWORDS	Lyase	7	0.5663430420711975	0.5287206272000087	3034, 59344, 102724560, 113675, 1491, 55258, 10993	800	150	20581	1.2005583333333334	1.0	0.9294381502617612	99.99757769596502
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	4	0.3236245954692557	0.679540888816921	102724560, 113675, 1491, 10993	324	74	6910	1.1528194861528194	1.0	0.9339449446321361	99.99995570451357
KEGG_PATHWAY	hsa01130:Biosynthesis of antibiotics	6	0.48543689320388345	0.9734247060194308	3948, 102724560, 113675, 1491, 10993, 1610	324	212	6910	0.6035988819007687	1.0	0.9975716904745606	100.0

Annotation Cluster 44	Enrichment Score: 1.1318267193407119
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Host cell receptor for virus entry	8	0.6472491909385114	0.011791926406030674	3304, 3949, 941, 942, 3303, 3678, 7852, 3383	800	64	20581	3.21578125	0.9943927514701634	0.15868559135609273	15.42917962439011
GOTERM_MF_DIRECT	GO:0001618~virus receptor activity	8	0.6472491909385114	0.018718595849042112	3304, 3949, 941, 942, 3303, 3678, 7852, 3383	657	70	16881	2.9364644487932154	0.9999996386304946	0.3620503417305656	25.123720146761453
GOTERM_BP_DIRECT	GO:0046718~viral entry into host cell	7	0.5663430420711975	0.09714842058941917	3304, 3949, 941, 942, 3303, 3678, 3383	666	80	16792	2.2061561561561565	1.0	0.8047676890645113	84.21265672454152
GOTERM_MF_DIRECT	GO:0015026~coreceptor activity	4	0.3236245954692557	0.10944911069080673	10268, 941, 942, 7852	657	30	16881	3.425875190258752	1.0	0.7695298348151978	83.04953542936222
UP_KEYWORDS	Host-virus interaction	11	0.889967637540453	0.9340290722579323	3949, 1524, 941, 942, 3678, 7852, 7161, 336, 9074, 3383, 3329	800	385	20581	0.7350357142857143	1.0	0.998688895426093	100.0

Annotation Cluster 45	Enrichment Score: 1.1273856777749616
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:VWFC	4	0.3236245954692557	0.030388091241814137	1280, 1281, 3491, 7057	776	18	20063	5.745418098510882	1.0	0.8864584469987395	41.125438884170606
SMART	SM00214:VWC	5	0.40453074433656955	0.060610961567997765	8646, 1280, 1281, 3491, 7057	407	37	10057	3.3391991500099607	0.9999996095771674	0.6260883352332167	55.286691555889846
INTERPRO	IPR001007:von Willebrand factor, type C	5	0.40453074433656955	0.0749448309411126	8646, 1280, 1281, 3491, 7057	726	41	18559	3.1174830343344757	1.0	0.7774033312489805	71.1453298486346
GOTERM_MF_DIRECT	GO:0005178~integrin binding	7	0.5663430420711975	0.224109883037034	1281, 3491, 3678, 120425, 7057, 2191, 3383	657	105	16881	1.712937595129376	1.0	0.9222074313937222	97.94583091168383

Annotation Cluster 46	Enrichment Score: 1.1212056034298323
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0000788~nuclear nucleosome	7	0.5663430420711975	0.0071222578013047455	3018, 54145, 8353, 8352, 337873, 8342, 8358	717	44	18224	4.04361607708888	0.949599602701782	0.20532925044713513	9.546617380582301
INTERPRO	IPR000558:Histone H2B	3	0.24271844660194172	0.24074468188309892	3018, 337873, 8342	726	24	18559	3.1954201101928374	1.0	0.9745802523870598	98.76510873298962
SMART	SM00427:H2B	3	0.24271844660194172	0.2524694290469965	3018, 337873, 8342	407	24	10057	3.088759213759214	1.0	0.906329858270461	97.63837544182368

Annotation Cluster 47	Enrichment Score: 1.118502256478731
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	chain:Putative protein FAM90A10	3	0.24271844660194172	0.07611981840119385	441332, 728746, 729689	776	12	20063	6.463595360824743	1.0	0.9614571655964161	74.31225294337848
UP_SEQ_FEATURE	chain:Putative protein FAM90A18/FAM90A19	3	0.24271844660194172	0.07611981840119385	441332, 728746, 729689	776	12	20063	6.463595360824743	1.0	0.9614571655964161	74.31225294337848
UP_SEQ_FEATURE	chain:Putative protein FAM90A7	3	0.24271844660194172	0.07611981840119385	441332, 728746, 729689	776	12	20063	6.463595360824743	1.0	0.9614571655964161	74.31225294337848
UP_SEQ_FEATURE	chain:Putative protein FAM90A8	3	0.24271844660194172	0.07611981840119385	441332, 728746, 729689	776	12	20063	6.463595360824743	1.0	0.9614571655964161	74.31225294337848
UP_SEQ_FEATURE	chain:Putative protein FAM90A9	3	0.24271844660194172	0.07611981840119385	441332, 728746, 729689	776	12	20063	6.463595360824743	1.0	0.9614571655964161	74.31225294337848
UP_SEQ_FEATURE	chain:Putative protein FAM90A20	3	0.24271844660194172	0.07611981840119385	441332, 728746, 729689	776	12	20063	6.463595360824743	1.0	0.9614571655964161	74.31225294337848
UP_SEQ_FEATURE	chain:Putative protein FAM90A24	3	0.24271844660194172	0.07611981840119385	441332, 728746, 729689	776	12	20063	6.463595360824743	1.0	0.9614571655964161	74.31225294337848

Annotation Cluster 48	Enrichment Score: 1.1106636616101524
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	9	0.7281553398058253	0.014556057486626759	728, 2147, 623, 712, 5104, 624, 5329, 5054, 5328	324	69	6910	2.781803542673108	0.9676502986894053	0.12363037139731692	17.18025148384601
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	4	0.3236245954692557	0.048375492136200925	2147, 5329, 5054, 5328	666	21	16792	4.802516802516802	1.0	0.6296492778287447	59.165273162231415
BIOCARTA	h_fibrinolysisPathway:Fibrinolysis Pathway	3	0.24271844660194172	0.20318139868769916	2147, 5054, 5328	106	13	1625	3.5377358490566038	1.0	0.9223227272653441	93.90467523798436
BIOCARTA	h_plateletAppPathway:Platelet Amyloid Precursor Protein Pathway	3	0.24271844660194172	0.2522273921272589	2147, 5054, 5328	106	15	1625	3.0660377358490565	1.0	0.9453367408260219	97.2128613431892

Annotation Cluster 49	Enrichment Score: 1.0815623977592355
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0043401~steroid hormone mediated signaling pathway	7	0.5663430420711975	0.024723897426138234	5241, 3164, 7421, 6258, 652, 5468, 190	666	57	16792	3.096359517412149	1.0	0.4746021726774532	36.376999233945305
UP_SEQ_FEATURE	region of interest:Ligand-binding	5	0.40453074433656955	0.027266073776711395	3164, 7421, 6258, 5468, 190	776	30	20063	4.3090635738831615	1.0	0.8872773414162913	37.78503992292552
INTERPRO	IPR001723:Steroid hormone receptor	6	0.48543689320388345	0.03563306704465005	5241, 3164, 7421, 6258, 5468, 190	726	47	18559	3.263407772111834	1.0	0.673590549827364	43.94795982203156
INTERPRO	IPR000536:Nuclear hormone receptor, ligand-binding, core	6	0.48543689320388345	0.03854703992586181	5241, 3164, 7421, 6258, 5468, 190	726	48	18559	3.1954201101928374	1.0	0.6728123136706985	46.5899850368367
SMART	SM00430:HOLI	6	0.48543689320388345	0.043219895449473314	5241, 3164, 7421, 6258, 5468, 190	407	48	10057	3.088759213759214	0.9999703746095505	0.6860564500737651	43.3770632240574
GOTERM_MF_DIRECT	GO:0003707~steroid hormone receptor activity	6	0.48543689320388345	0.06577819323481807	5241, 3164, 7421, 6258, 5468, 190	657	56	16881	2.75293542074364	1.0	0.6563906230684684	64.71951974670921
UP_SEQ_FEATURE	DNA-binding region:Nuclear receptor	5	0.40453074433656955	0.09490484656558644	5241, 3164, 7421, 6258, 5468	776	45	20063	2.872709049255441	1.0	0.9720927603580791	81.9460308647908
UP_SEQ_FEATURE	zinc finger region:NR C4-type	5	0.40453074433656955	0.09490484656558644	5241, 3164, 7421, 6258, 5468	776	45	20063	2.872709049255441	1.0	0.9720927603580791	81.9460308647908
INTERPRO	IPR001628:Zinc finger, nuclear hormone receptor-type	5	0.40453074433656955	0.10408318177404097	5241, 3164, 7421, 6258, 5468	726	46	18559	2.7786261827763807	1.0	0.8617012015197433	82.68401421363912
SMART	SM00399:ZnF_C4	5	0.40453074433656955	0.11360875858095806	5241, 3164, 7421, 6258, 5468	407	46	10057	2.685877577181925	0.9999999999995639	0.7590203431536915	78.82729268455125
INTERPRO	IPR013088:Zinc finger, NHR/GATA-type	5	0.40453074433656955	0.19047680507574785	5241, 3164, 7421, 6258, 5468	726	58	18559	2.203738007029543	1.0	0.9561169860786605	96.56576782989102
GOTERM_BP_DIRECT	GO:0006367~transcription initiation from RNA polymerase II promoter	8	0.6472491909385114	0.3968608764210054	7004, 5241, 4854, 3164, 7421, 6258, 5468, 190	666	152	16792	1.3270112217480639	1.0	0.9950354771417577	99.98919227547826
GOTERM_MF_DIRECT	GO:0004879~RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	3	0.24271844660194172	0.4106670491096355	3164, 5468, 190	657	36	16881	2.1411719939117195	1.0	0.98291251595966	99.96953542486057

Annotation Cluster 50	Enrichment Score: 1.0353271137367384
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0016529~sarcoplasmic reticulum	6	0.48543689320388345	0.009984727860677773	497190, 6588, 845, 7057, 51655, 126306	717	34	18224	4.485355648535564	0.9849231104342715	0.2186567442076136	13.13924311389133
UP_KEYWORDS	Sarcoplasmic reticulum	4	0.3236245954692557	0.20209579778298428	6588, 845, 7057, 126306	800	40	20581	2.572625	1.0	0.7177247474290172	95.8808696580428
GOTERM_CC_DIRECT	GO:0033017~sarcoplasmic reticulum membrane	3	0.24271844660194172	0.388262228675737	6588, 845, 126306	717	34	18224	2.242677824267782	1.0	0.9555115906582681	99.89908962244364

Annotation Cluster 51	Enrichment Score: 1.0302229797260913
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	7	0.5663430420711975	0.008246383181273294	2207, 54106, 3553, 3552, 3569, 3329, 948	666	45	16792	3.9220553887220557	0.9999999999919518	0.27048647216993393	13.892182886464866
GOTERM_BP_DIRECT	GO:0032735~positive regulation of interleukin-12 production	3	0.24271844660194172	0.26044339009716877	54106, 3329, 948	666	25	16792	3.0255855855855853	1.0	0.9728828798328817	99.57020395806155
GOTERM_BP_DIRECT	GO:0002755~MyD88-dependent toll-like receptor signaling pathway	3	0.24271844660194172	0.37788026386341156	54106, 3329, 948	666	33	16792	2.292110292110292	1.0	0.9936953900931373	99.98108547701044

Annotation Cluster 52	Enrichment Score: 0.9997209340770207
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00253:SOCS	4	0.3236245954692557	0.04471021082281556	142685, 1154, 9021, 282808	407	20	10057	4.942014742014742	0.9999794934769841	0.6602267354008102	44.5020057316303
UP_SEQ_FEATURE	domain:SOCS box	5	0.40453074433656955	0.0578134576601853	142685, 140456, 1154, 9021, 282808	776	38	20063	3.4018922951709167	1.0	0.9391256767271774	64.02426199220805
INTERPRO	IPR001496:SOCS protein, C-terminal	5	0.40453074433656955	0.0646231063165918	142685, 140456, 1154, 9021, 282808	726	39	18559	3.277353959172141	1.0	0.7503021642309778	65.55694454269677
SMART	SM00969:SM00969	5	0.40453074433656955	0.07096132195484459	142685, 140456, 1154, 9021, 282808	407	39	10057	3.167958167958168	0.9999999714256977	0.6190328445059123	61.23004297904446
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	12	0.9708737864077669	0.8463502764803916	84541, 142685, 26223, 11074, 57565, 140456, 147040, 54492, 127707, 1154, 9021, 282808	666	359	16792	0.8427815001631158	1.0	0.9999996462340178	99.9999999999998

Annotation Cluster 53	Enrichment Score: 0.9922535824522184
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR003594:Histidine kinase-like ATPase, ATP-binding domain	5	0.40453074433656955	0.03851933703753307	730211, 5166, 5383, 107161145, 5380	726	33	18559	3.8732364972034397	1.0	0.682277032226397	46.56542659383943
GOTERM_CC_DIRECT	GO:0032389~MutLalpha complex	3	0.24271844660194172	0.046196218303036	5383, 107161145, 5380	717	9	18224	8.472338447233843	0.9999999974065449	0.5766589531073747	48.5176068823496
GOTERM_BP_DIRECT	GO:0016446~somatic hypermutation of immunoglobulin genes	3	0.24271844660194172	0.130444490085273	5383, 107161145, 5380	666	16	16792	4.7274774774774775	1.0	0.8691838551051905	91.99166977074907
GOTERM_BP_DIRECT	GO:0006298~mismatch repair	4	0.3236245954692557	0.15992957088602916	5383, 107161145, 7161, 5380	666	35	16792	2.881510081510082	1.0	0.9092907741998694	95.70530133334017
GOTERM_MF_DIRECT	GO:0003697~single-stranded DNA binding	6	0.48543689320388345	0.2945047796713478	5383, 80169, 107161145, 3507, 5380, 3329	657	93	16881	1.6576815436735897	1.0	0.9539018281905501	99.52119109969323

Annotation Cluster 54	Enrichment Score: 0.9807025506290036
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Receptor	94	7.605177993527508	1.5891081011549084E-4	64805, 4854, 941, 942, 3822, 5913, 390442, 54106, 25960, 190, 3383, 948, 2897, 433, 1524, 6966, 6967, 3678, 56670, 2207, 7852, 135924, 3579, 680, 3577, 54210, 5329, 3304, 133396, 346517, 134391, 5746, 2570, 285242, 3303, 6258, 2264, 7133, 8685, 391192, 391190, 4887, 51330, 4973, 2886, 59350, 5029, 2849, 2215, 1815, 2212, 222487, 6010, 286133, 26245, 10268, 390261, 2357, 54538, 441509, 1230, 3601, 8797, 3949, 8302, 728, 623, 8793, 7421, 624, 340205, 135948, 3557, 26246, 65078, 2833, 2348, 221188, 5241, 10886, 4481, 124599, 285601, 5468, 55576, 4486, 2827, 3161, 355, 3164, 9173, 26716, 2350, 1839	800	1648	20581	1.4673953276699028	0.0670927954587699	0.005770746763168244	0.22426783255472538
INTERPRO	IPR017452:GPCR, rhodopsin-like, 7TM	34	2.750809061488673	0.23816920061574454	26245, 64805, 2357, 390261, 1230, 390442, 728, 1524, 623, 56670, 7852, 3579, 680, 135924, 624, 3577, 135948, 26246, 2833, 346517, 134391, 10886, 285601, 92196, 391192, 391190, 4887, 2827, 5029, 59350, 2849, 26716, 1815, 6010	726	736	18559	1.1809161276799618	1.0	0.974585000456715	98.69655419279357
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	41	3.3171521035598706	0.24335475340761642	26245, 64805, 2357, 390261, 2919, 6349, 6347, 25960, 51655, 335, 6351, 2793, 1524, 6374, 146850, 56670, 7852, 414062, 135924, 624, 3577, 135948, 26246, 6004, 3576, 2833, 5746, 346517, 134391, 221188, 10886, 9560, 2921, 285601, 5468, 391192, 391190, 5996, 26716, 222487, 6010	666	899	16792	1.1498795792455414	1.0	0.9666380016059272	99.35067673066
INTERPRO	IPR000276:G protein-coupled receptor, rhodopsin-like	33	2.669902912621359	0.2535247782403847	26245, 64805, 390261, 2357, 1230, 390442, 728, 1524, 623, 56670, 7852, 3579, 680, 135924, 624, 3577, 135948, 26246, 2833, 346517, 134391, 10886, 285601, 391192, 391190, 4887, 2827, 5029, 59350, 2849, 26716, 1815, 6010	726	719	18559	1.1732836009609307	1.0	0.9787421246537715	99.05810205343334
UP_KEYWORDS	Transducer	40	3.2362459546925564	0.2582881174175345	26245, 64805, 2357, 390261, 1230, 390442, 25960, 728, 2793, 1524, 623, 56670, 7852, 3579, 680, 135924, 624, 3577, 135948, 9630, 26246, 2833, 5746, 221188, 346517, 134391, 10886, 285601, 391192, 391190, 4887, 2827, 5029, 59350, 2849, 5336, 26716, 1815, 222487, 6010	800	899	20581	1.1446607341490544	1.0	0.7618536449749376	98.53194142407357
UP_KEYWORDS	G-protein coupled receptor	37	2.9935275080906147	0.2868788267158968	26245, 64805, 2357, 390261, 1230, 390442, 25960, 728, 1524, 623, 56670, 7852, 3579, 680, 135924, 624, 3577, 135948, 26246, 2833, 5746, 346517, 134391, 221188, 10886, 285601, 391192, 391190, 4887, 2827, 5029, 59350, 2849, 26716, 1815, 222487, 6010	800	842	20581	1.1304884204275534	1.0	0.7854209848959978	99.15752040030735
GOTERM_MF_DIRECT	GO:0004930~G-protein coupled receptor activity	25	2.0226537216828477	0.7888236754291403	26245, 390261, 390442, 25960, 728, 56670, 7852, 135924, 3577, 135948, 26246, 346517, 134391, 221188, 5746, 10886, 285601, 391192, 391190, 2827, 59350, 2849, 26716, 6010, 222487	657	710	16881	0.9047205608077689	1.0	0.9999102515945211	99.999999995439

Annotation Cluster 55	Enrichment Score: 0.9790686101802162
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:ANK 4	13	1.051779935275081	0.03254747399677302	142685, 1031, 4854, 441430, 140456, 83715, 7225, 1029, 255239, 4791, 391267, 4794, 339768	776	170	20063	1.9770997574287446	1.0	0.8948459464718636	43.33624970083849
UP_KEYWORDS	ANK repeat	17	1.3754045307443366	0.053386218123378126	100287718, 4854, 441430, 140456, 255239, 1029, 339768, 642517, 119385, 554226, 142685, 1031, 59341, 7225, 83715, 4791, 4794	800	264	20581	1.6566145833333334	0.9999999999613167	0.39957612747636906	53.93398390030262
INTERPRO	IPR020683:Ankyrin repeat-containing domain	17	1.3754045307443366	0.05774470889948715	100287718, 4854, 441430, 140456, 255239, 1029, 339768, 642517, 119385, 554226, 142685, 1031, 59341, 7225, 83715, 4791, 4794	726	265	18559	1.6399137169291542	1.0	0.7525295794191402	61.28595425384147
UP_SEQ_FEATURE	repeat:ANK 3	14	1.132686084142395	0.05886871799379279	4854, 441430, 140456, 255239, 1029, 339768, 142685, 1031, 59341, 7225, 83715, 4791, 391267, 4794	776	207	20063	1.7486055082424423	1.0	0.9382892592133578	64.70974676986525
UP_SEQ_FEATURE	repeat:ANK 1	15	1.2135922330097086	0.08908228442457948	4854, 441430, 140456, 255239, 1029, 339768, 119385, 142685, 1031, 59341, 7225, 83715, 4791, 391267, 4794	776	244	20063	1.5894086952847728	1.0	0.9710421622009231	79.84508108795418
UP_SEQ_FEATURE	repeat:ANK 2	15	1.2135922330097086	0.09173231800423806	4854, 441430, 140456, 255239, 1029, 339768, 119385, 142685, 1031, 59341, 7225, 83715, 4791, 391267, 4794	776	245	20063	1.582921312855039	1.0	0.972224400522076	80.82832965860771
UP_SEQ_FEATURE	repeat:ANK 5	10	0.8090614886731391	0.09944749885156268	142685, 4854, 441430, 140456, 83715, 255239, 391267, 4791, 4794, 339768	776	142	20063	1.8207310875562654	1.0	0.9734187062537106	83.44003333842075
INTERPRO	IPR002110:Ankyrin repeat	15	1.2135922330097086	0.1298592717961752	100287718, 4854, 441430, 140456, 255239, 339768, 119385, 554226, 142685, 1031, 59341, 7225, 83715, 4791, 4794	726	255	18559	1.5037271106789825	1.0	0.8973250511882129	89.13146584417497
SMART	SM00248:ANK	15	1.2135922330097086	0.13125821742281835	100287718, 4854, 441430, 140456, 255239, 339768, 119385, 554226, 142685, 1031, 59341, 7225, 83715, 4791, 4794	407	249	10057	1.488558657233356	0.9999999999999962	0.7789635097272357	83.65695466437863
UP_SEQ_FEATURE	repeat:ANK 6	7	0.5663430420711975	0.18408475874581703	142685, 140456, 83715, 255239, 4791, 4794, 339768	776	99	20063	1.8280875767989166	1.0	0.9956038561235985	96.95760228154965
